date,"baseline: flat + count, NO breaker",+ vol sizing,+ correlation cap,+ fixed 10% breaker (today's rule),+ adaptive breaker (tighten+loosen),+ adaptive breaker (loosen-only) V2,TODAY'S BOT (flat+count+fixed),bh_btc
2022-02-15 05:00:00+00:00,1201.8103250688505,1133.1534273550233,1169.922805079893,1169.922805079893,1116.0307628667674,1169.922805079893,1138.8239258497724,1502.7847779954773
2022-02-15 06:00:00+00:00,1201.8103250688505,1133.1534273550233,1169.922805079893,1169.922805079893,1116.0307628667674,1169.922805079893,1138.8239258497724,1501.7846100362372
2022-02-15 07:00:00+00:00,1201.8103250688505,1133.1534273550233,1169.922805079893,1169.922805079893,1116.0307628667674,1169.922805079893,1138.8239258497724,1506.858910444616
2022-02-15 08:00:00+00:00,1201.8103250688505,1133.1534273550233,1169.922805079893,1169.922805079893,1116.0307628667674,1169.922805079893,1138.8239258497724,1517.0813167590559
2022-02-15 09:00:00+00:00,1201.8650264565254,1133.2077029202535,1169.9788418177154,1169.9788418177154,1116.0842182939025,1169.9788418177154,1138.8239258497724,1519.428262608238
2022-02-15 10:00:00+00:00,1202.3515003720074,1133.6903898840555,1170.4771913554166,1170.4771913554166,1116.559611552603,1170.4771913554166,1138.8239258497724,1526.80846749092
2022-02-15 11:00:00+00:00,1202.2687277412176,1133.608261596042,1170.3923981096214,1170.3923981096214,1116.4787242749296,1170.3923981096214,1138.8239258497724,1525.552739373819
2022-02-15 12:00:00+00:00,1202.0888803830999,1133.4562237816187,1170.235426862803,1170.235426862803,1116.3289838479766,1170.235426862803,1138.8239258497724,1523.7941681930724
2022-02-15 13:00:00+00:00,1202.0646101225034,1133.496713414998,1170.2772303329393,1170.2772303329393,1116.3688616574045,1170.2772303329393,1138.8239258497724,1525.7972631955781
2022-02-15 14:00:00+00:00,1202.0722453421063,1133.544291502103,1170.3263522680475,1170.3263522680475,1116.415720809542,1170.3263522680475,1138.8239258497724,1526.118006713541
2022-02-15 15:00:00+00:00,1201.6213407350251,1133.2539002505173,1170.0265381921909,1170.0265381921909,1116.1297175533073,1170.0265381921909,1138.8239258497724,1524.3580559907818
2022-02-15 16:00:00+00:00,1201.294486733273,1132.9447894482525,1169.7073971402062,1169.7073971402062,1115.8252776106356,1169.7073971402062,1138.8239258497724,1521.7445136476367
2022-02-15 17:00:00+00:00,1199.7179768118308,1131.7566729935588,1168.4807278279304,1168.4807278279304,1114.6551143465124,1168.4807278279304,1138.8239258497724,1514.909572745492
2022-02-15 18:00:00+00:00,1201.2577455603796,1132.9508964220759,1169.7137022775103,1169.7137022775103,1115.8312923042247,1169.7137022775103,1138.8239258497724,1521.9328211323764
2022-02-15 19:00:00+00:00,1200.7529291594783,1132.4861289914106,1169.2338537388505,1169.2338537388505,1115.3735478031895,1169.2338537388505,1138.8239258497724,1517.287558289961
2022-02-15 20:00:00+00:00,1202.0801643932243,1133.4122567439665,1170.1900331510785,1170.1900331510785,1116.2856811800523,1170.1900331510785,1138.8239258497724,1522.3508223622382
2022-02-15 21:00:00+00:00,1200.5637618147668,1132.283779727204,1169.0249385001268,1169.0249385001268,1115.1742561642584,1169.0249385001268,1138.8239258497724,1516.4277587305178
2022-02-15 22:00:00+00:00,1202.0500815071443,1133.4911223088388,1170.2714578025443,1170.2714578025443,1116.3633550363932,1170.2714578025443,1138.8239258497724,1523.3306420767901
2022-02-15 23:00:00+00:00,1207.5288836222576,1137.3321855233676,1175.1636970639645,1175.1636970639645,1121.0302351855296,1175.1636970639645,1138.8239258497724,1536.2876455459932
2022-02-16 00:00:00+00:00,1205.193506139096,1135.5290554139058,1172.5939656286548,1172.5939656286548,1118.5788774364041,1172.5939656286548,1138.8239258497724,1524.2480375152654
2022-02-16 01:00:00+00:00,1203.201351262863,1134.059473529133,1170.7226516621636,1170.7226516621636,1116.7937648251118,1170.7226516621636,1138.8239258497724,1517.1061485152852
2022-02-16 02:00:00+00:00,1203.7126857357089,1134.5190762311145,1171.3151832270885,1171.3151832270885,1117.3590016523235,1171.3151832270885,1138.8239258497724,1519.854541090176
2022-02-16 03:00:00+00:00,1202.9698827552395,1133.9213870046478,1170.344053719215,1170.344053719215,1116.4326068501975,1170.344053719215,1138.8239258497724,1516.5050130832317
2022-02-16 04:00:00+00:00,1201.8735794926763,1133.1187762638997,1169.0433379125404,1169.0433379125404,1115.1918080148446,1169.0433379125404,1138.8239258497724,1513.8290464640097
2022-02-16 05:00:00+00:00,1202.393773928206,1133.602734564028,1169.7200230554754,1169.7200230554754,1115.8373219179937,1169.7200230554754,1138.8239258497724,1519.4610267310406
2022-02-16 06:00:00+00:00,1203.0755445334967,1134.0034281636388,1170.4287570087622,1170.4287570087622,1116.5134083154226,1170.4287570087622,1138.8239258497724,1518.4667218253546
2022-02-16 07:00:00+00:00,1204.0038446671442,1134.766511572142,1171.5706475280938,1171.5706475280938,1117.6026980889585,1171.5706475280938,1138.8239258497724,1523.8490049880788
2022-02-16 08:00:00+00:00,1202.9175505847124,1134.0407068354027,1170.939306700815,1170.939306700815,1117.000439733076,1170.939306700815,1138.8239258497724,1522.5687900002517
2022-02-16 09:00:00+00:00,1201.8194359440847,1133.2134108031892,1169.8491352841388,1169.8491352841388,1115.9604866417046,1169.8491352841388,1138.8239258497724,1517.6765891375553
2022-02-16 10:00:00+00:00,1202.0996823797711,1133.4902833110882,1170.371022637949,1170.371022637949,1116.4583334561048,1170.371022637949,1138.8239258497724,1521.3454811204501
2022-02-16 11:00:00+00:00,1202.366744683857,1133.7324659401106,1170.7390791269518,1170.7390791269518,1116.8094355650785,1170.7390791269518,1138.8239258497724,1523.4679065070582
2022-02-16 12:00:00+00:00,1201.3775800013525,1132.9305655115743,1169.6161196968824,1169.6161196968824,1115.738204827489,1169.6161196968824,1138.8239258497724,1518.633646408897
2022-02-16 13:00:00+00:00,1197.281337681223,1129.9467468227272,1165.2963188026315,1165.2963188026315,1111.6173938932034,1165.2963188026315,1138.8239258497724,1505.0103241475379
2022-02-16 14:00:00+00:00,1196.7133160769251,1129.5138668073228,1164.7740395880219,1164.7740395880219,1111.1191732689197,1164.7740395880219,1138.8239258497724,1499.9142959524581
2022-02-16 15:00:00+00:00,1196.614848027944,1129.440138995572,1164.6979194031876,1164.6979194031876,1111.0465595310036,1164.6979194031876,1138.8239258497724,1503.653544578003
2022-02-16 16:00:00+00:00,1196.614848027944,1129.440138995572,1164.6979194031876,1164.6979194031876,1111.0465595310036,1164.6979194031876,1138.8239258497724,1505.3341716350296
2022-02-16 17:00:00+00:00,1196.614848027944,1129.440138995572,1164.6979194031876,1164.6979194031876,1111.0465595310036,1164.6979194031876,1138.8239258497724,1502.795814331579
2022-02-16 18:00:00+00:00,1196.614848027944,1129.440138995572,1164.6979194031876,1164.6979194031876,1111.0465595310036,1164.6979194031876,1138.8239258497724,1512.2249839886906
2022-02-16 19:00:00+00:00,1196.614848027944,1129.440138995572,1164.6979194031876,1164.6979194031876,1111.0465595310036,1164.6979194031876,1138.8239258497724,1525.0836950894857
2022-02-16 20:00:00+00:00,1195.1612185725817,1128.5416715388567,1163.7714044500196,1163.7714044500196,1110.16272413135,1163.7714044500196,1138.8239258497724,1520.7250321002182
2022-02-16 21:00:00+00:00,1194.596974774004,1128.19953536296,1163.418587794704,1163.418587794704,1109.82615983901,1163.418587794704,1138.467937435948,1519.8531615481631
2022-02-16 22:00:00+00:00,1194.7146908959905,1128.2383571142755,1163.458621446266,1163.458621446266,1109.8643493558732,1163.458621446266,1138.3681934243616,1517.8579989122309
2022-02-16 23:00:00+00:00,1193.586245440685,1127.5659078939207,1162.765180350266,1162.765180350266,1109.202851356166,1162.765180350266,1138.3681934243616,1513.135481717102
2022-02-17 00:00:00+00:00,1195.1597792404655,1128.5541395988605,1163.7842617259778,1163.7842617259778,1110.1749891418563,1163.7842617259778,1138.3681934243616,1519.5910485657419
2022-02-17 01:00:00+00:00,1194.552280943253,1128.1866969458583,1163.4053486001949,1163.4053486001949,1109.8135305028832,1163.4053486001949,1138.3681934243616,1517.7062492908292
2022-02-17 02:00:00+00:00,1193.551309235928,1127.6037230927511,1162.8041760277517,1162.8041760277517,1109.2400507128277,1162.8041760277517,1138.3681934243616,1517.3403257719488
2022-02-17 03:00:00+00:00,1189.7870797148503,1125.3490672205487,1160.4791364681876,1160.4791364681876,1109.1207522170826,1160.4791364681876,1138.3681934243616,1503.1162129640393
2022-02-17 04:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1504.2429539029486
2022-02-17 05:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1504.3008946674838
2022-02-17 06:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1511.9366597080268
2022-02-17 07:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1514.7185061767268
2022-02-17 08:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1499.1555478454484
2022-02-17 09:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1490.4689166766968
2022-02-17 10:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1484.7317463311942
2022-02-17 11:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1488.6655103805365
2022-02-17 12:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1490.3623470562125
2022-02-17 13:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1456.79602057311
2022-02-17 14:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1445.9776521091644
2022-02-17 15:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1445.9476470703873
2022-02-17 16:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1447.8183060396693
2022-02-17 17:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1439.7662641967806
2022-02-17 18:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1424.1236373142663
2022-02-17 19:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1420.9841445787622
2022-02-17 20:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1409.9902293936946
2022-02-17 21:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1402.5396678683626
2022-02-17 22:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1404.0868242356562
2022-02-17 23:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1397.3277581442123
2022-02-18 00:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1398.9904511550733
2022-02-18 01:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1406.593796958317
2022-02-18 02:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1405.837118164326
2022-02-18 03:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1403.4073997943792
2022-02-18 04:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1397.2425714249255
2022-02-18 05:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1401.1190844807386
2022-02-18 06:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1404.1044133963187
2022-02-18 07:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1402.5048344325407
2022-02-18 08:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1409.4915249560872
2022-02-18 09:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1409.6505171730562
2022-02-18 10:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1406.7193352814766
2022-02-18 11:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1385.7133939389132
2022-02-18 12:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1394.7662935120484
2022-02-18 13:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1392.9170174439637
2022-02-18 14:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1396.2279182745515
2022-02-18 15:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1373.7489709478798
2022-02-18 16:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1377.245420179182
2022-02-18 17:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1380.3342147457176
2022-02-18 18:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1384.3755830720538
2022-02-18 19:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1387.0191304539762
2022-02-18 20:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1380.431472457616
2022-02-18 21:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1378.5432243276716
2022-02-18 22:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1377.4726997257815
2022-02-18 23:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1378.6604853987549
2022-02-19 00:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1386.4945596036298
2022-02-19 01:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1384.763234377635
2022-02-19 02:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1384.8953255253555
2022-02-19 03:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1383.857220160765
2022-02-19 04:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1386.8728990006252
2022-02-19 05:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1387.7416655831514
2022-02-19 06:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1392.3031212482924
2022-02-19 07:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1388.6369883494228
2022-02-19 08:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1378.7191159342965
2022-02-19 09:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1376.9988270444037
2022-02-19 10:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1377.6799759131966
2022-02-19 11:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1374.1114456117284
2022-02-19 12:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1371.091973031333
2022-02-19 13:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1380.1586680245957
2022-02-19 14:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1374.980901965261
2022-02-19 15:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1378.5049420368177
2022-02-19 16:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1377.6934264478207
2022-02-19 17:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1384.4542169667802
2022-02-19 18:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1383.5195772531456
2022-02-19 19:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1378.668072879825
2022-02-19 20:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1381.675819353112
2022-02-19 21:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1376.8391450564284
2022-02-19 22:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1380.0727915343025
2022-02-19 23:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1382.272471273624
2022-02-20 00:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1376.9395067378555
2022-02-20 01:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1379.444410147497
2022-02-20 02:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1373.9952191971547
2022-02-20 03:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1372.4577196239504
2022-02-20 04:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1364.0445826592259
2022-02-20 05:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1357.1213510682655
2022-02-20 06:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1337.9771016719012
2022-02-20 07:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1338.0398708334812
2022-02-20 08:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1316.3189818428127
2022-02-20 09:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1316.9597791077329
2022-02-20 10:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1317.2218920901544
2022-02-20 11:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1322.4286285317569
2022-02-20 12:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1317.9133875240427
2022-02-20 13:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1317.632305838946
2022-02-20 14:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1317.358121863913
2022-02-20 15:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1322.1199560064051
2022-02-20 16:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1319.9323472596948
2022-02-20 17:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1320.1979090971483
2022-02-20 18:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1325.7833298212493
2022-02-20 19:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1324.264454065217
2022-02-20 20:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1321.5226143148866
2022-02-20 21:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1318.8445783826458
2022-02-20 22:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1338.713087335701
2022-02-20 23:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1323.9081873404257
2022-02-21 00:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1336.1326540008613
2022-02-21 01:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1349.729075192972
2022-02-21 02:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1348.8789324276179
2022-02-21 03:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1342.2685119880475
2022-02-21 04:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1355.3007004969454
2022-02-21 05:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1352.9399592276357
2022-02-21 06:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1352.1025772258997
2022-02-21 07:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1355.1955104184735
2022-02-21 08:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1347.1762326983876
2022-02-21 09:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1342.415778097908
2022-02-21 10:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1320.7221350619916
2022-02-21 11:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1295.9876365444818
2022-02-21 12:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1294.6998340755842
2022-02-21 13:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1295.4844485953329
2022-02-21 14:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1334.0171263243171
2022-02-21 15:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1339.1193624584544
2022-02-21 16:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1334.572391984447
2022-02-21 17:00:00+00:00,1189.5937074831634,1125.2300483722095,1160.3564022034448,1160.3564022034448,1109.1207522170826,1160.3564022034448,1138.3681934243616,1328.762795683275
